,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
0,POWER,Kanye West,2gZUPNdnz5Y45eiGxpHGSc,0.0162,0.543,0.113,0.0,0.744,0.915,0.577,292093.0,0.0,0.0,-4.746,153.998,4.0
1,Pills N Potions,Nicki Minaj,0nnRUsgfm4uQUYTCIH9NZy,0.00812,0.391,0.212,5.18e-06,0.0443,0.604,0.168,268000.0,2.0,1.0,-8.104,169.658,4.0
2,Flawless Remix,BeyoncÃ©,0zVMzJ37VQNFUNvdxxat2E,0.241,0.639,0.215,8.33e-06,0.484,0.659,0.457,234413.0,8.0,1.0,-7.273,136.801,4.0
3,Starboy,The Weeknd,5aAx2yezTd8zXrkmtKl66Z,0.165,0.681,0.282,3.49e-06,0.134,0.594,0.535,230453.0,7.0,1.0,-7.028,186.054,4.0
4,Stronger,Kanye West,6C7RJEIUDqKkJRZVWdkfkH,0.00728,0.625,0.155,0.0,0.318,0.726,0.483,311867.0,10.0,0.0,-7.731,103.98,4.0
5,We Can't Stop,Miley Cyrus,2y4lAQpi5VTNLu2ldeTdUH,0.00882,0.613,0.0334,0.0,0.37,0.622,0.484,231240.0,1.0,0.0,-5.794,80.003,4.0
6,Say It,Flume,6vnDoUOHTiVB5DvX18tJon,0.0685,0.597,0.0295,3.72e-06,0.0617,0.531,0.271,262521.0,3.0,0.0,-6.83,74.938,4.0
7,Better,Meghan Trainor,6str6hBCPSjfhSIS4qscDJ,0.0981,0.525,0.29,0.0,0.301,0.77,0.681,167613.0,9.0,0.0,-5.385,79.837,4.0
8,Side To Side,Ariana Grande,4pLwZjInHj3SimIyN9SnOz,0.0408,0.648,0.247,0.0,0.292,0.738,0.603,226160.0,6.0,0.0,-5.883,159.145,4.0
9,In the Name of Love,Martin Garrix,04DwTuZ2VBdJCCC5TROn7L,0.0592,0.49,0.0406,0.0,0.337,0.485,0.196,195840.0,4.0,0.0,-6.237,133.889,4.0
10,The Greatest,Sia,6bLopGnirdrilrpdVB6Um1,0.0174,0.639,0.174,0.00107,0.0512,0.785,0.686,210920.0,10.0,0.0,-6.167,191.95,4.0
11,Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,0.695,0.358,0.059,0.0,0.0902,0.557,0.494,211467.0,10.0,1.0,-7.398,85.043,4.0
12,Sexy And I Know It,Noah Guthrie,7C2kIGrflgP2RKqMuf9GJR,0.512,0.713,0.0473,0.0,0.0952,0.26,0.507,184601.0,0.0,1.0,-11.893,116.954,4.0
13,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,2QbFClFyhMMtiurUjuQlAe,0.341,0.775,0.0701,0.0,0.0985,0.617,0.485,214265.0,7.0,1.0,-6.166,100.048,4.0
14,All We Know,The Chainsmokers,2rizacJSyD9S1IQUxUxnsK,0.097,0.662,0.0307,0.00272,0.115,0.586,0.296,194080.0,0.0,1.0,-8.821,90.0,4.0
15,Broccoli (feat. Lil Yachty),DRAM,7yyRTcZmCiyzzJlNzGC9Ol,0.236,0.886,0.131,0.0,0.057,0.525,0.708,225205.0,8.0,1.0,-7.39,145.99,4.0
16,Sucker For Pain (with Wiz Khalifa,Lil Wayne,4dASQiO1Eoo3RJvt74FtXB,0.255,0.502,0.317,0.0,0.65,0.786,0.739,243491.0,9.0,0.0,-4.378,169.021,4.0
17,Capsize,FRENSHIP,2XMTqoHHSH0lvuXrvIEdco,0.0398,0.683,0.0305,0.155,0.686,0.708,0.355,237707.0,5.0,0.0,-6.244,92.991,4.0
18,The Ocean,Mike Perry,2CPqh63wRVscbceKcPxwvv,0.0225,0.632,0.029,1.81e-06,0.104,0.575,0.188,183414.0,5.0,1.0,-6.478,90.037,4.0
19,Final Song,MÃ˜,4qqArAiTPueDxIp7cf87h7,0.014,0.695,0.0345,8.44e-05,0.0756,0.672,0.245,235827.0,1.0,0.0,-6.109,104.988,4.0
20,Fresh Eyes,Andy Grammer,4nMlau89VAjmV7agkl7OY3,0.562,0.822,0.0332,2.4e-05,0.144,0.544,0.861,198001.0,0.0,1.0,-6.797,122.047,4.0
21,Call On Me - Ryan Riback Extended Remix,Starley,78rIJddV4X0HkNAInEcYde,0.0604,0.67,0.0362,0.000611,0.159,0.838,0.717,222041.0,0.0,1.0,-4.031,104.998,4.0
22,Controlla,Drake,6F609ICg9Spjrw1epsAnpa,0.0773,0.607,0.249,0.0,0.113,0.476,0.347,245227.0,10.0,0.0,-11.076,122.976,5.0
23,You & Me,Marc E. Bassy,7yCqehT9dKACTFy7YugP0J,0.0459,0.696,0.154,0.0,0.193,0.632,0.634,218493.0,1.0,1.0,-8.307,85.091,4.0
24,Alarm,Anne-Marie,0OwX5aROoW1Iip8FV51Efg,0.0812,0.756,0.232,0.0,0.176,0.589,0.811,205593.0,0.0,1.0,-5.093,146.928,4.0
25,Let Me Hold You (Turn Me On),Dante Klein,0lmdsH1MIoLsMymnNpd6HU,0.101,0.68,0.0697,0.0,0.113,0.774,0.331,163841.0,1.0,0.0,-3.136,102.949,4.0
26,I Want You Back,The Jackson 5,3b0EOvScbZUc0qJx0E1L2z,0.29,0.639,0.0394,9.68e-05,0.366,0.548,0.887,176333.0,8.0,1.0,-13.534,98.359,4.0
27,Thinkin Bout You,Frank Ocean,7DfFc7a6Rwfi3YQMRbDMau,0.41,0.716,0.0537,0.00134,0.0927,0.35,0.178,200747.0,0.0,1.0,-11.094,129.842,4.0
28,Love On Top,BeyoncÃ©,1z6WtY7X4HQJvzxC4UgkSf,0.0849,0.652,0.0887,0.0,0.604,0.748,0.652,267413.0,0.0,1.0,-5.242,94.1,4.0
29,Living For The City - Edit Version,Stevie Wonder,7xTLnckSo3ScfRdH5gGw0M,0.218,0.715,0.123,0.0,0.168,0.567,0.583,221067.0,11.0,1.0,-8.279,98.981,4.0
30,Another Day in Paradise,Quinn XCII,4gHSezW5CHZCvjAUjF2pd5,0.161,0.652,0.0669,0.0,0.143,0.802,0.559,255000.0,11.0,1.0,-5.308,167.952,5.0
31,Hurts So Good,Astrid S,60lwJa695S26FsYbhCVFVa,0.0777,0.681,0.0486,0.0,0.0961,0.594,0.417,208729.0,7.0,0.0,-4.986,120.141,4.0
32,Perfect Strangers,Jonas Blue,5bZtRlMBU76vHuDOb1GM5u,0.35,0.739,0.0463,0.0,0.266,0.833,0.699,195313.0,1.0,1.0,-5.012,117.99,4.0
33,Sexual,NEIKED,3AsAuGTaDQzavZZThyYlop,0.0623,0.803,0.0739,0.0,0.083,0.569,0.809,188889.0,2.0,1.0,-7.392,107.986,4.0
34,in my miNd,Maty Noyes,0F1Rc18rZcJOALxIIQPTYd,0.45,0.768,0.0254,0.0,0.0449,0.632,0.786,212027.0,0.0,0.0,-3.807,102.061,4.0
35,Holy War,Alicia Keys,1u9UlmBG5Ht6dY0jObpMOE,0.29,0.609,0.105,4.47e-06,0.0949,0.566,0.281,262493.0,9.0,0.0,-8.639,131.976,4.0
36,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,2wDjpPW3HZdA9quPPmZAMu,0.494,0.42,0.22,0.0,0.122,0.636,0.784,215670.0,10.0,1.0,-7.216,156.104,5.0
37,Mercy,Shawn Mendes,4TZy1wLyHec06pwgFYDh1a,0.137,0.469,0.117,0.0,0.11,0.68,0.374,208733.0,11.0,0.0,-4.921,147.734,4.0
38,"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding,638fKB27P7UAmu3Aq0vEJ3,0.547,0.512,0.0418,2.46e-06,0.102,0.531,0.19,240867.0,1.0,1.0,-8.03,96.058,4.0
39,By Your Side,Jonas Blue,1D3ODoXHBLpdxolZRHWV1j,0.0778,0.696,0.0331,0.0,0.0581,0.743,0.644,201254.0,6.0,1.0,-3.838,122.978,4.0
40,The Mack,Nevada,7aV2mflaASUmGhCErm7kBO,0.0707,0.707,0.0602,0.0,0.23,0.883,0.541,167038.0,0.0,1.0,-4.281,106.031,4.0
41,Body Say,Demi Lovato,0i7bg5CcqyaceKjXaPXywN,0.00516,0.63,0.037,1.96e-06,0.261,0.735,0.217,193893.0,5.0,0.0,-4.787,86.993,4.0
42,Nervous (The Ooh Song) - Mark McCabe Remix,Gavin James,0L9lXMXddmoBbBUeF7A9An,0.0732,0.432,0.0462,6.14e-06,0.371,0.874,0.374,195195.0,7.0,1.0,-5.558,103.85,4.0
43,Body Moves,DNCE,1B9uNrhhq3e5Cr430zOVoT,0.00165,0.655,0.0385,0.0,0.0378,0.699,0.856,236453.0,5.0,0.0,-5.142,102.033,4.0
44,Miss You,James Hersey,7of1slAJIWrXxP8ikAHxje,0.104,0.88,0.0531,0.00488,0.106,0.605,0.626,206099.0,5.0,0.0,-7.639,120.017,4.0
45,New York City,The Chainsmokers,3r7BL2MBMeE62aWj7TOh2a,0.0123,0.57,0.0401,0.0,0.144,0.658,0.0637,230653.0,4.0,0.0,-6.828,126.027,4.0
46,Mad World,Michael Andrews,1Aih5Ev0K3tZ2rEmxfoqT2,0.958,0.562,0.0297,0.0,0.108,0.0915,0.33,183680.0,3.0,1.0,-13.666,87.274,4.0
47,Half The World Away,AURORA,21HfUACOv1lgBiYocruoW8,0.949,0.62,0.0416,6.28e-06,0.16,0.11,0.211,198133.0,8.0,1.0,-13.704,111.362,4.0
48,Ain't No Sunshine - Lido Remix,Bill Withers,46a59ZT7JG0i3tJNaQmPom,0.0517,0.647,0.381,0.00325,0.179,0.756,0.533,186413.0,9.0,0.0,-7.594,74.979,4.0
49,Love On The Brain,Rihanna,2aksifNn5ph8igDOkPBA02,0.0717,0.509,0.0471,1.08e-05,0.0789,0.637,0.378,224000.0,4.0,0.0,-4.83,172.006,3.0
50,oui,Jeremih,0PJIbOdMs3bd5AT8liULMQ,0.192,0.715,0.0503,0.0,0.113,0.703,0.596,238320.0,5.0,1.0,-3.825,119.749,4.0
51,All Time Low,Jon Bellion,5wQRNkb7OhzJoT1P0OZ4Rw,0.389,0.672,0.264,0.0,0.0838,0.386,0.529,221333.0,0.0,1.0,-9.715,90.082,4.0
52,All Night,The Vamps,4b4KcovePX8Ke2cLIQTLM0,0.0038,0.544,0.0363,0.0,0.323,0.809,0.448,197640.0,8.0,1.0,-5.098,145.017,4.0
53,True Disaster,Tove Lo,1pIGUxpcyll8BvZpgEBa9U,0.0438,0.605,0.0489,2.62e-06,0.103,0.792,0.283,204195.0,11.0,1.0,-6.084,96.955,4.0
54,Sit Still,Daya,2DpCdPMg1BADE4HDnxt3Rd,0.122,0.655,0.264,3.11e-06,0.178,0.787,0.554,202227.0,2.0,1.0,-3.031,181.799,4.0
55,Ain't My Fault,Zara Larsson,0ADG9OgdVTL7fgREP75BrZ,0.00778,0.576,0.0296,0.0,0.285,0.782,0.355,224031.0,6.0,0.0,-4.825,141.153,4.0
56,Ain't My Fault - R3hab Remix,Zara Larsson,3YPlsrk0Voe8AOa1jyN891,0.0156,0.67,0.043,0.0,0.22,0.847,0.613,158773.0,9.0,1.0,-3.723,150.109,4.0
57,Ain't My Fault - Remix,Zara Larsson,4Un6pB4KZKekFh3SVIa9qB,0.0128,0.583,0.03,0.0,0.172,0.741,0.385,238361.0,6.0,0.0,-4.705,141.098,4.0
58,Make Me... (feat. G-Eazy),Britney Spears,2ssO8vh0AzVr5zxumbSO7G,0.146,0.701,0.0925,0.0,0.206,0.7,0.592,230960.0,7.0,0.0,-6.672,122.984,4.0
59,I Think I'm In Love,Kat Dahlia,3U1TuSqHIubBA10cVP7Sk6,0.137,0.632,0.0505,0.0,0.125,0.638,0.574,202667.0,7.0,1.0,-6.731,121.868,3.0
60,Let Me Love You,DJ Snake,4pdPtRcBmOSQDlJ3Fk945m,0.0784,0.476,0.0576,1.02e-05,0.122,0.718,0.142,205947.0,8.0,1.0,-5.309,199.864,4.0
61,Bad Things (with Camila Cabello),Machine Gun Kelly,1PSBzsahR2AKwLJgx8ehBj,0.214,0.697,0.146,0.0,0.185,0.691,0.305,239293.0,2.0,1.0,-4.757,137.853,4.0
62,Kids,OneRepublic,6h5QhAr40fSzDWMexvb8v7,0.0154,0.591,0.0428,0.0,0.333,0.731,0.205,238387.0,2.0,1.0,-6.208,100.021,4.0
63,Cool Girl,Tove Lo,5dKyZWlgjWw1oJgLa4GCZD,0.335,0.671,0.109,4.76e-06,0.074,0.71,0.233,199179.0,9.0,0.0,-6.997,102.022,4.0
64,What Do You Love,Seeb,0h4FK0CnlZ3oJnZ6quEk1P,0.166,0.542,0.0731,3.53e-05,0.355,0.903,0.39,211875.0,11.0,1.0,-2.745,96.028,4.0
65,If I Were a Boy,BeyoncÃ©,1oQZk2bKBLgP1cbuFKvjkq,0.0953,0.63,0.0334,0.0,0.308,0.504,0.487,249867.0,6.0,1.0,-6.152,89.946,4.0
66,Roses,The Chainsmokers,6O6M7pJLABmfBRoGZMu76Y,0.0361,0.716,0.0466,0.00413,0.244,0.806,0.347,225800.0,4.0,1.0,-7.602,100.033,4.0
67,Monsters,Timeflies,7CpXx4aPvWrIhOieXWZM0j,0.0196,0.441,0.171,0.0,0.0388,0.766,0.52,225293.0,1.0,1.0,-3.91,176.316,4.0
68,Wild Things,Alessia Cara,2ZyuwVvV6Z3XJaXIFbspeE,0.02,0.741,0.0886,0.0,0.0828,0.626,0.706,188493.0,1.0,0.0,-4.826,108.029,4.0
69,Monster Lead Me Home,Sara Hartman,0WSv8FOuqHmi659cunJGIn,0.22,0.381,0.0619,0.00112,0.101,0.838,0.535,237395.0,0.0,1.0,-6.011,164.003,4.0
70,Please Don't Go,Joel Adams,3cNjgVBKTJ1SvKhunrCdVy,0.0118,0.513,0.0587,1.94e-05,0.294,0.768,0.235,210580.0,4.0,0.0,-4.868,84.264,4.0
71,We Don't Have To Take Our Clothes Off,Ella Eyre,61iyAeMVUNu7vIVqedsBFB,0.956,0.565,0.0419,5.47e-06,0.108,0.176,0.301,236293.0,0.0,0.0,-9.254,97.931,3.0
72,Love Me Now,John Legend,6nxQdXa1uAL0rY72wPZu89,0.591,0.488,0.0865,0.0,0.0763,0.762,0.709,210293.0,8.0,1.0,-3.842,123.889,4.0
73,Habits Of My Heart,Jaymes Young,0elXIl26ZrovBULLTrEGK6,0.665,0.392,0.117,0.000118,0.34,0.498,0.59,210639.0,9.0,0.0,-7.63,72.048,4.0
74,Make Me (Cry),Noah Cyrus,2BrzlUj1u1CtvaJDGIKpsP,0.592,0.588,0.0577,0.00146,0.0733,0.471,0.209,242081.0,0.0,1.0,-7.287,152.881,4.0
75,Stone Cold,Demi Lovato,56twMOlq9DJc3EgpVUVIrW,0.475,0.412,0.0476,0.0,0.0974,0.472,0.327,191308.0,8.0,1.0,-7.543,139.321,3.0
76,Bed Of Lies,Nicki Minaj,1yQunV0upd4Eyu3rcOerD9,0.251,0.715,0.194,0.0,0.109,0.67,0.124,269947.0,11.0,1.0,-5.779,86.01,4.0
