,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
0,Drink A Beer,Luke Bryan,1PoGWZbJPGmViVi7CYbDUK,0.812,0.571,0.0319,7.99e-05,0.164,0.43,0.285,202627.0,8.0,1.0,-7.439,77.961,4.0
1,Crash My Party,Luke Bryan,6GBUsjHfZuweYf5lQEz6mP,0.0309,0.526,0.0431,0.0,0.246,0.823,0.435,234760.0,7.0,1.0,-4.03,144.09,4.0
2,Country Girl (Shake It For Me),Luke Bryan,0yD66650JxhqKbW76C2qCo,0.0293,0.645,0.0462,0.0,0.0834,0.904,0.671,225560.0,2.0,1.0,-4.532,105.97,4.0
3,Drunk On You,Luke Bryan,3b7CDTKB0SRTmQ6ytYi5vZ,0.178,0.558,0.0449,0.0,0.173,0.872,0.472,213547.0,9.0,1.0,-4.401,143.971,4.0
4,That's My Kind Of Night,Luke Bryan,5HGibWoxnkYSkl6mHmAlOE,0.0626,0.66,0.051,0.0,0.1,0.754,0.899,190187.0,4.0,0.0,-2.84,110.02,4.0
5,If Heaven Wasn't So Far Away,Justin Moore,0aW7CSfoMBKBzLE7VerHyn,0.0434,0.374,0.0325,0.0,0.219,0.657,0.376,223280.0,11.0,1.0,-6.086,74.234,4.0
6,Cowboys and Angels,Dustin Lynch,5ksoJlQJtduEkwQTo7UN7X,0.245,0.355,0.0285,3.2e-05,0.0979,0.55,0.26,227720.0,10.0,1.0,-5.772,73.842,4.0
7,Where It's At,Dustin Lynch,4whYDpJ5XVQpmvecbEHP5Q,0.0142,0.557,0.0476,0.0,0.314,0.737,0.817,204187.0,3.0,1.0,-5.75,158.05,4.0
8,Little Toy Guns,Carrie Underwood,4lnnde7PnrXR3pUzQKBe6X,0.00407,0.434,0.0603,1.98e-06,0.0919,0.868,0.204,210760.0,7.0,1.0,-1.208,161.886,4.0
9,Two Black Cadillacs,Carrie Underwood,5mFYtqhN4T2D9IPSaZnVDw,0.0223,0.555,0.0609,3.95e-06,0.0672,0.854,0.448,297947.0,5.0,0.0,-4.468,119.991,4.0
10,Good Girl,Carrie Underwood,20DfkHC5grnKNJCzZQB6KC,0.0286,0.617,0.0655,0.0,0.19,0.839,0.741,205560.0,0.0,0.0,-2.849,128.91,4.0
11,Blown Away,Carrie Underwood,0vFMQi8ZnOM2y8cuReZTZ2,0.0909,0.531,0.0429,0.0,0.0283,0.843,0.392,240133.0,9.0,0.0,-2.569,136.991,4.0
12,I Drive Your Truck,Lee Brice,2YCQff1CDLnQ4dzjAfE1VG,0.115,0.522,0.0339,0.00409,0.117,0.636,0.132,243653.0,11.0,1.0,-6.268,141.931,4.0
13,Drinking class,Lee Brice,5Kb5utdaR6qXYZ9WpgoKWm,0.0886,0.663,0.0301,0.0,0.154,0.53,0.269,207347.0,1.0,1.0,-9.763,109.003,4.0
14,I Don't Dance,Lee Brice,5aj0xPGiEUN3aI2oOYu14S,0.399,0.587,0.0321,6.69e-06,0.0992,0.559,0.19,221173.0,1.0,1.0,-7.742,92.036,4.0
15,Beachin',Jake Owen,5dNGORzxFb5z3v7vSAFkTU,0.344,0.527,0.0601,4.63e-05,0.0669,0.902,0.709,191040.0,6.0,1.0,-5.352,181.964,4.0
16,Barefoot Blue Jean Night,Jake Owen,3ts6xK5GzfMAAriT9AIBmP,0.208,0.6,0.0403,0.0,0.196,0.808,0.809,167427.0,4.0,1.0,-4.679,172.016,4.0
17,Cop Car,Keith Urban,5vCgOg9VqRaAUbnflCO6P3,0.193,0.538,0.0392,0.0,0.0918,0.664,0.366,256747.0,1.0,1.0,-6.318,154.033,4.0
18,Somewhere In My Car,Keith Urban,3MFV4DgrAOXz6KURPQxRj9,0.00535,0.584,0.0419,2.92e-05,0.0858,0.866,0.499,195973.0,10.0,1.0,-5.511,118.005,4.0
19,Six Foot Town,Big & Rich,2FEAs2vsejXqEvDT3HHU5a,0.0641,0.645,0.0372,5.79e-06,0.262,0.889,0.503,227693.0,0.0,1.0,-0.285,109.619,4.0
20,Caught Up In The Moment,Big & Rich,78z0SUfc9HaQLXsOyWHBpL,0.44,0.687,0.0959,0.0,0.0736,0.938,0.848,222360.0,0.0,1.0,-1.399,99.992,4.0
21,8th Of November - Album Version w/o Intro,Big & Rich,2X0aeFJXJZpeK2nSWvypiI,0.117,0.259,0.0418,0.0,0.438,0.729,0.284,298240.0,2.0,1.0,-2.665,169.11,3.0
22,Save A Horse (Ride A Cowboy),Big & Rich,5s7m2xNZWgz5FqVSIvJcGA,0.16,0.696,0.188,0.0,0.333,0.851,0.829,201000.0,2.0,1.0,-4.006,102.088,4.0
23,Rollin' (The Ballad Of Big & Rich) - The Ballad Of Big & Rich Album Version,Big & Rich,4bZRYFisUYwyOLJDPYnj6u,0.0867,0.492,0.149,0.0,0.111,0.947,0.672,290307.0,0.0,1.0,-2.321,188.008,4.0
24,Holy Water,Big & Rich,4qCGe8cM5ycEKcPJdRyk3m,0.0451,0.536,0.0277,6.97e-06,0.344,0.765,0.456,256813.0,0.0,1.0,-1.991,94.677,4.0
25,Something in the Water,Carrie Underwood,10RQKVSr4rS0coExTmi4dF,0.0243,0.451,0.0627,0.0,0.0813,0.893,0.0971,238173.0,7.0,1.0,-2.721,139.763,4.0
26,Cowboy Casanova,Carrie Underwood,6OqdF0vHI9xkqswI7EK0cD,0.0328,0.597,0.0582,0.0,0.119,0.82,0.576,236787.0,5.0,1.0,-2.529,119.969,4.0
27,One Way Ticket,Carrie Underwood,2p5Ig7yhmY3rdg08Ny4GJD,0.346,0.606,0.0547,0.0,0.0614,0.874,0.95,236213.0,5.0,1.0,-3.066,156.01,4.0
28,Thank God For Hometowns,Carrie Underwood,6WJrww1OaHfmaK5eBGtoNi,0.747,0.522,0.0255,6.6e-06,0.138,0.601,0.298,241707.0,1.0,1.0,-3.077,99.938,4.0
29,Girl In A Country Song,Maddie & Tae,1GRiBe0kNCNYpjwCHIyynI,0.285,0.59,0.084,0.0,0.36,0.908,0.874,217840.0,8.0,1.0,-3.789,160.028,4.0
30,Dirt,Florida Georgia Line,5CXnIPD6rTjszYYQm6fY2P,0.0661,0.554,0.0487,1.59e-05,0.118,0.875,0.543,230587.0,2.0,1.0,-4.185,121.976,4.0
31,Sippinâ€™ On Fire,Florida Georgia Line,0H9Q7Vzu8nYRDBZYKbtU8d,0.0051,0.478,0.032,1.03e-05,0.348,0.929,0.749,193640.0,10.0,1.0,-3.192,142.956,4.0
32,Cruise,Florida Georgia Line,0i5el041vd6nxrGEU8QRxy,0.0191,0.457,0.0354,0.0,0.0536,0.948,0.878,208960.0,10.0,1.0,-3.364,148.0,4.0
33,This Is How We Roll,Florida Georgia Line,2TR7A4ulH9R1PNwMyd8o8U,0.016,0.555,0.0367,0.0,0.405,0.931,0.723,220907.0,8.0,1.0,-2.969,132.085,4.0
34,Sun Daze,Florida Georgia Line,0El2Zyt68nYySFDG87hZgM,0.103,0.477,0.0402,2.38e-06,0.441,0.952,0.867,184707.0,4.0,1.0,-3.715,170.099,4.0
35,Fake ID (feat. Gretchen Wilson),Big & Rich,6dFcL5hsy8dy0RCFx7f5FD,0.0614,0.663,0.0395,0.0,0.233,0.956,0.73,203280.0,0.0,1.0,-2.322,129.983,4.0
36,Little Toy Guns,Carrie Underwood,4lnnde7PnrXR3pUzQKBe6X,0.00407,0.434,0.0603,1.98e-06,0.0919,0.868,0.204,210760.0,7.0,1.0,-1.208,161.886,4.0
37,Can't Get Away from a Good Time,Logan Mize,5A8DxtqDRSfsCDC10GuRyr,0.147,0.433,0.061,0.0,0.412,0.908,0.75,256293.0,8.0,1.0,-3.834,169.927,4.0
38,House Party,Sam Hunt,2FviG1Ma0M0BSZbqaDvw0x,0.133,0.752,0.0491,0.0,0.0238,0.853,0.859,190240.0,8.0,1.0,-5.222,104.003,4.0
39,Kick The Dust Up,Luke Bryan,5g15o2Sm55Hn9ShK5yEXgp,0.197,0.596,0.0474,0.0,0.11,0.855,0.811,190587.0,1.0,1.0,-2.255,172.082,4.0
40,Leave The Night On,Sam Hunt,6eYYm2xwrvdav2yakF3cqg,0.109,0.52,0.0622,0.0,0.354,0.953,0.856,192160.0,9.0,1.0,-3.813,171.981,4.0
41,Lie a Little Better,Lucy Hale,7k5h4L2QGqmU3Cn24XK2ZI,0.0033,0.521,0.0325,0.0,0.203,0.797,0.513,222573.0,8.0,1.0,-3.833,130.089,4.0
42,You Sound Good to Me,Lucy Hale,3aOnLQ7Q5bUxB8mqYWb7iX,0.0446,0.638,0.0461,1.59e-06,0.0847,0.893,0.87,192653.0,1.0,1.0,-3.889,92.018,4.0
43,Red Dress,Lucy Hale,7gHH0S4hGhgQv9eocYHZ3v,0.169,0.569,0.0356,0.0,0.211,0.86,0.622,278267.0,3.0,1.0,-3.552,119.965,4.0
44,Lose My Mind,Brett Eldredge,1qC0pi9ZH47XDjvaNbg8ch,0.0206,0.68,0.029,0.0,0.21,0.755,0.824,155440.0,6.0,0.0,-5.509,101.048,4.0
45,Mean To Me,Brett Eldredge,5FVuERsYqtKKAaWe62NBnv,0.115,0.647,0.0313,1.69e-06,0.121,0.586,0.165,228907.0,0.0,1.0,-6.883,87.994,4.0
46,Mind Reader,Dustin Lynch,2MNapHbu7QASoukvVVIxyr,0.0266,0.394,0.0413,0.0,0.184,0.8,0.525,185413.0,4.0,0.0,-4.17,162.053,4.0
47,Drunk On Your Love,Brett Eldredge,1jNNHFZmRGXZFHlil5uhei,0.414,0.443,0.0616,0.0,0.204,0.831,0.588,173960.0,11.0,1.0,-5.606,182.064,4.0
48,Lose My Mind,Brett Eldredge,1qC0pi9ZH47XDjvaNbg8ch,0.0206,0.68,0.029,0.0,0.21,0.755,0.824,155440.0,6.0,0.0,-5.509,101.048,4.0
49,Shut Up And Fish,Maddie & Tae,6uHw1tIbsYjES6kT5NbI79,0.258,0.609,0.0526,1.36e-06,0.315,0.882,0.857,198493.0,3.0,1.0,-2.683,126.041,4.0
50,Redneck Yacht Club,Craig Morgan,4etE2X6t7GmyiuYLIdI8H5,0.455,0.49,0.0355,0.0,0.0885,0.817,0.808,230373.0,8.0,1.0,-5.405,168.115,4.0
51,International Harvester,Craig Morgan,0Ta3jOf8m9yCSWMVwd8Qlf,0.103,0.699,0.0428,0.0,0.231,0.837,0.348,228653.0,2.0,1.0,-5.173,95.493,4.0
52,That's What I Love About Sunday,Craig Morgan,1fmi1hOBtH8xfUiWz4LVtE,0.479,0.6,0.0325,0.0,0.111,0.56,0.417,201493.0,8.0,1.0,-6.311,139.469,4.0
53,Seein' Red,Dustin Lynch,7pxhKtuTwofDIdgHx2DcVK,0.054,0.651,0.0435,0.0,0.0482,0.808,0.858,194893.0,1.0,0.0,-4.731,100.993,4.0
54,Move,Luke Bryan,6qoH2pKeEibNUG1pnJIjmZ,0.00873,0.569,0.0808,0.0,0.0903,0.946,0.778,227413.0,5.0,0.0,-0.698,103.991,4.0
55,Huntin',Luke Bryan,0dbzWSYpMcRtwjI1S7Pkql,0.125,0.546,0.0348,9.27e-06,0.148,0.805,0.387,278613.0,0.0,1.0,-4.251,77.029,4.0
56,Ball Cap,Glen Templeton,3Zvvq2ArwY9Uj4lwQbfMAN,0.0576,0.598,0.0438,0.0,0.124,0.916,0.835,159425.0,11.0,1.0,-3.298,102.028,4.0
57,You Should Be Here,Cole Swindell,,,,,,,,,,,,,,
