,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
0,Poison & Wine,The Civil Wars,0Z9TbLIhMAXa8BSOiY6um6,0.766,0.283,0.0275,4.1e-05,0.106,0.207,0.238,219440.0,1.0,1.0,-12.628,153.339,4.0
1,Born To Die,Lana Del Rey,4Ouhoi2lAhrLJKFzUqEzwl,0.222,0.428,0.0339,8.22e-05,0.277,0.626,0.379,285400.0,4.0,0.0,-6.639,86.02,4.0
2,Off To The Races,Lana Del Rey,3uUCgL0cbSd0isnqhHCm1f,0.0621,0.399,0.0523,0.00282,0.278,0.721,0.113,299934.0,4.0,0.0,-5.562,160.125,4.0
3,Blue Jeans,Lana Del Rey,4RyK6N4IQ85xxLgguQAFH5,0.418,0.558,0.0633,0.0,0.0821,0.837,0.488,209440.0,3.0,1.0,-4.405,117.963,4.0
4,Video Games,Lana Del Rey,0fBSs3fRoh1yJcne77fdu9,0.811,0.236,0.0348,1e-06,0.087,0.249,0.181,281960.0,6.0,0.0,-9.595,72.847,5.0
5,Diet Mountain Dew,Lana Del Rey,2vtmY2mSccRzKGjtcHSzI3,0.276,0.595,0.0417,0.0,0.411,0.696,0.533,222920.0,10.0,0.0,-5.921,88.013,4.0
6,National Anthem,Lana Del Rey,7cNz65PfCatRXoX7QtqM2A,0.531,0.532,0.244,0.000146,0.0957,0.899,0.436,230520.0,0.0,0.0,-5.935,85.0,4.0
7,Dark Paradise,Lana Del Rey,6qqdFWe7C4LsBjWbXQdsHA,0.0953,0.6,0.0594,0.0,0.122,0.653,0.43,243187.0,1.0,0.0,-8.309,119.994,4.0
8,Radio,Lana Del Rey,3taCbWWTilb7eNMsAzOBq4,0.188,0.423,0.0687,2.63e-05,0.105,0.857,0.196,214574.0,2.0,1.0,-5.173,75.024,4.0
9,Carmen,Lana Del Rey,1FaHPLv48VjsTkPCQOH7bv,0.098,0.524,0.0297,0.000273,0.129,0.427,0.0379,248720.0,1.0,0.0,-9.57,100.024,4.0
10,Million Dollar Man,Lana Del Rey,7LQKuOaqJrNgVIGLFnfvdn,0.484,0.382,0.0359,0.0,0.131,0.589,0.511,231574.0,6.0,1.0,-5.991,65.627,4.0
11,Summertime Sadness,Lana Del Rey,3BJe4B8zGnqEdQPMvfVjuS,0.0542,0.565,0.0335,1.8e-06,0.122,0.654,0.235,265427.0,1.0,0.0,-6.826,111.968,4.0
12,This Is What Makes Us Girls,Lana Del Rey,1Lw2xRuW5fcieRPfoskgog,0.0904,0.534,0.0925,0.0388,0.203,0.842,0.441,238427.0,2.0,0.0,-7.031,138.004,4.0
13,Without You,Lana Del Rey,6g4RVB6qiuySTw9FCV1HEM,0.636,0.586,0.0329,0.000131,0.115,0.593,0.668,229294.0,6.0,1.0,-8.394,111.942,4.0
14,Lolita,Lana Del Rey,4MDpkzAyG2X0dmtOU0ZESX,0.0744,0.493,0.124,4.89e-05,0.351,0.946,0.134,220040.0,0.0,0.0,-4.304,135.955,4.0
15,Lucky Ones,Lana Del Rey,24h1notzzKOcLZSdRYa7yn,0.778,0.375,0.0283,2.48e-06,0.23,0.416,0.271,225069.0,0.0,1.0,-7.149,134.923,4.0
